Date,oi,oi_chg,VSTD,VOSC,VMACD,VMA,VHF,TRIX,SRMI,SOBV,WR,SI,SAR,ROC,RSI,RC,PVT,PRICEOSC,MTM,MIKE,MACD,MA,slowKD,KDJ,EXPMA,ENV,DPO,DMI_2,DMA,CCI,BIAS,ADTM,end,begin,highest,lowest,closing_price_down,swing,contract_volume,contract_position,one,two,three,all_v,all_p,delta
1991/3/8,54959,1124,70.58859521,4.558859236,4.192287435,384.36,0.309685379,-0.630173198,0.070947695,534825,43.63636364,-2.780689655,18.74647153,-1.227621483,44.01525267,70.94048494,29708.3519,-5.918708353,0.15,21.32333333,-0.822489,19.828,72.5077914,61.00944806,19.60026336,20.26114286,-1.8005,27.029438,-3.248,27.00256912,1.073017535,0.426183844,19.31,19.33,19.6,19.25,-0.566426365,1.802265705,29235,54959,0.29,0.51,0.71,67340,246828,0.14
1991/3/11,52910,-2049,72.52105173,3.514532857,-1.374086295,354.43,0.320971867,-0.588407894,0.032648763,563264,53.33333333,-3.998677686,18.75,2.648648649,38.37790827,70.30729359,29237.06863,-5.180547418,-0.39,20.53,-0.810245866,19.576,57.47719331,46.33334273,19.50637669,20.27628571,-1.9305,27.62078396,-2.9826,-20.54647417,-0.813928183,0.488857939,18.99,18.85,19.23,18.75,-1.65717245,2.485758674,28439,52910,0.41,0.59,0.74,78995,249531,0.63
1991/3/12,55236,2326,70.33614251,0.220859258,2.58073869,354.542,0.324919094,-0.541847975,0.041666667,602108,32.42424242,13.20527919,18.55,9.882747069,53.71629926,71.38193689,30648.462,-4.045505289,-0.57,21.17,-0.736377361,19.426,45.50579932,48.01010727,19.53308797,20.28612857,-1.07,26.19893428,-2.6938,17.45098039,2.00414651,0.535121328,19.68,19.05,19.7,18.55,3.633491311,6.055818852,38844,55236,0.37,0.64,0.82,111431,254647,0.25
1991/3/13,51503,-3733,68.5624807,-1.45435058,1.425108822,331.712,0.320766773,-0.479551985,0.063080685,635656,9.090909091,9.702923977,18.6684,13.99108138,65.28697473,71.90576653,31961.06159,-2.793527457,0.02,22.57333333,-0.60868691,19.57,43.35839684,60.79461697,19.67415136,20.43377143,-0.1705,34.50508788,-2.375,118.0930051,4.858351493,0.548387097,20.45,20.2,20.53,20.06,3.912601626,2.388211382,33548,51503,0.43,0.81,1.1,93541,255821,0.12
1991/3/14,62711,11208,74.26961383,-1.936334897,-5.79454545,311.438,0.311607697,-0.421443595,0.020717534,661309,29.09090909,-4.980931264,18.85456,7.729994556,51.93305006,74.70743677,31133.14081,-2.003038372,0.06,21.09,-0.554357503,19.644,51.3768034,59.31762343,19.69197422,20.57611429,-0.681,35.12241055,-2.178,51.10298598,0.862178807,0.523573201,20.27,20.15,20.53,19.91,-0.880195599,3.031784841,29611,51518,0.48,0.87,1.17,71706,267157,0.03
1991/3/15,62449,-262,76.02972846,-2.867477553,-14.11792648,297.422,0.308353808,-0.374655632,-0.040987654,639082,50.57034221,-5.538876404,19.022104,2.969247084,45.65137744,76.2166405,30717.5779,-1.356200683,0,20.46333333,-0.534989934,19.666,59.00800457,52.72690047,19.65013204,20.68817143,-0.9605,36.96729435,-2.0528,0.17208742,-1.258421253,0.44813278,20.01,19.98,20.25,19.88,-1.282683769,1.825357671,20553,48561,0.59,1.01,1.31,61566,267339,-0.09
1991/3/18,63180,731,70.82233315,-2.793741733,-16.25746517,295.58,0.309494451,-0.34398351,-0.069995105,611564,79.54545455,-9.478481013,20.53,-0.835073069,39.19369749,76.30522088,30122.44092,-0.990525269,-0.31,19.61,-0.547223435,19.668,54.74747475,41.9694488,19.55011172,20.73587143,-1.2725,35.82089552,-2.0598,-76.93652354,-3.328386686,0.307814992,19.76,19.85,19.94,19.63,-1.249375312,1.549225387,28378,45182,0.76,1.13,1.39,74402,265775,0.41
1991/3/19,64059,879,82.67306908,1.876531322,-2.214454563,311.874,0.308543331,-0.307981635,0.007545272,658555,39.54545455,12.22243902,20.4974,2.57997936,55.14640808,71.89873418,32298.86619,-0.378512962,0.89,21.03,-0.480372492,19.708,47.31200898,50.37020492,19.60086377,20.8131,-0.338,37.22902922,-1.9594,28.17735157,0.935053945,0.411931818,20.61,20.2,20.87,20.05,4.301619433,4.149797571,36127,42546,0.73,1.21,1.51,115423,264910,-0.29
1991/3/20,67247,3188,85.96266534,1.376934399,8.783624453,338.686,0.310451453,-0.266757826,0.031421446,705509,31.81818182,4.215849057,20.465452,-0.987654321,57.71792663,73.79462643,32700.3843,0.009446408,0.37,21.49,-0.408960812,19.628,45.21324355,58.83266187,19.66996165,20.88048571,-0.1325,33.58778626,-1.785,58.47299814,1.884395511,0.481382979,20.38,20.67,20.8,20.25,-1.115963125,2.668607472,28879,38057,0.33,0.85,1.16,104229,265865,0.47
1991/3/21,72116,4869,90.01111996,1.488651372,13.40977041,371.534,0.315524827,-0.215935177,0.057589068,747586,11.81818182,8.331652661,18.9,0.293685756,64.10886497,75.16507704,33623.76983,0.511604732,0.04,22.04333333,-0.313251254,19.768,58.67988831,70.76649003,19.79612139,20.96452857,0.354,36.1423221,-1.5426,93.21753515,4.093814826,0.604938272,20.49,20.02,20.6,19.8,0.539744848,3.925417076,42077,72116,0.56,0.93,1.15,72425,261625,-0.38
1991/3/22,75734,3618,89.64709214,-1.523582937,7.144445789,386.822,0.318730159,-0.168758139,0.055223881,717715,29.54545455,-0.937213622,18.934,1.875316776,55.22966323,72.53699026,33055.21493,1.147115628,0.31,21.88333333,-0.265806429,19.904,71.88319509,72.38091205,19.84287195,20.95317143,0.0675,28.98120673,-1.3114,76.29063098,1.952827796,0.64953271,20.1,20.48,20.49,20.06,-1.903367496,2.098584675,29871,75734,0.41,0.73,0.94,56025,251650,-0.26
1991/3/25,71284,-4450,91.85239561,-3.718995896,-1.058124167,383.474,0.294863665,-0.134945388,-0.00304878,691871,51.36363636,-12,18.96732,1.029866117,45.85061305,71.89446684,32438.04478,1.756905144,0.2,20.91,-0.263896023,20.028,77.35130679,62.37158843,19.80858396,20.89184286,-0.317,26.69362993,-1.095,1.033044594,-0.565926176,0.582697201,19.62,19.88,19.97,19.6,-2.388059701,1.84079602,25844,71284,0.37,0.65,0.83,46201,250601,0.32
1991/3/26,73051,1767,93.56741909,-2.024873249,4.809926427,371.974,0.283783784,-0.108372126,-0.033740831,733112,40.97560976,0.517752809,18.9999736,2.330398757,48.88851008,64.19753086,32732.32307,1.783728222,0.76,20.86333333,-0.248223813,20.004,69.68325049,58.44380405,19.8011095,20.89411429,-0.0305,27.31137088,-0.8666,1.337153773,-0.046368503,0.638676845,19.76,19.44,19.98,19.38,0.713557594,3.058103976,41241,73051,0.31,0.58,0.76,66183,253971,-0.36
1991/3/27,69493,-3558,99.23095341,0.904479698,12.14221762,367.542,0.16485623,-0.093909488,-0.019201617,688374,58.04878049,-2.721322314,19.03197413,2.211690363,41.84562199,64.54938477,31939.89898,1.836896535,-0.47,20.45666667,-0.261036482,19.876,56.00988363,48.96253603,19.74093881,20.89335714,-0.241,27.66415501,-0.7574,-37.17846195,-1.990321902,0.774114774,19.41,19.77,19.83,19.27,-1.771255061,2.834008097,44738,69493,0.23,0.39,0.49,76110,254432,0.35
1991/3/28,69538,45,93.55945582,-0.082458141,9.159457523,351.33,0.206565252,-0.083358268,0.010697911,722345,47.31707317,0.321481481,19.06113465,-0.254065041,47.54546519,61.34375,32324.93865,1.800699301,-0.42,20.14666667,-0.250550266,19.704,46.11350231,46.95541618,19.7238713,20.91758571,0.103,27.22457627,-0.526,-36.36488907,-0.858585859,0.791208791,19.63,19.28,19.72,19.22,1.133436373,2.575991757,33971,69538,0.15,0.26,0.34,62060,255248,-0.27
1991/4/1,67723,-1815,87.32534709,3.125416411,0.204765625,364.39,0.203470032,-0.081791432,0.015033696,696539,77.05882353,-1.251028807,19.07951195,-2.52652855,40.23247878,93.50460494,31877.96768,1.164712466,-0.81,19.95333333,-0.266601803,19.542,36.05380316,32.99443204,19.65712187,20.9403,-0.0985,27.64140875,-0.5122,-68.77473364,-2.097783793,0.782719187,19.29,19.56,19.74,19.25,-1.732042792,2.496179317,25806,67723,0.09,0.17,0.2,51843,257693,0.51
1991/4/2,68252,529,79.74474152,6.330991569,1.407160684,351.565,0.209245742,-0.077960814,-0.009054326,732650,52.94117647,5.079086758,19.09752171,1.441812564,51.11331841,103.7388099,32645.49023,0.777530065,0.08,20.17333333,-0.243433043,19.558,31.79737895,34.2028608,19.6637185,20.94181429,0.4565,24.17331813,-0.4564,-50.1197318,0.021155067,0.767567568,19.7,19.19,19.73,19.18,2.125453603,2.851218248,36111,68252,0.1,0.2,0.26,74963,260507,-0.2
1991/4/3,66084,-2168,72.07781299,7.873014495,6.404739027,342.7575,0.224152911,-0.076942956,-0.028927681,691435,66.47058824,1.271438127,19.11217128,2.473684211,45.53311818,95.81692913,32164.29988,0.499804764,-0.29,19.91333333,-0.240854294,19.5,24.97352401,29.60941894,19.63391566,20.86761429,0.2235,16.28742515,-0.4804,-39.53712633,-1.16751269,0.764383562,19.47,19.67,19.8,19.37,-1.16751269,2.182741117,41215,66084,0.08,0.17,0.22,83886,261932,0.3
1991/4/4,66038,-46,68.71008619,4.938334524,7.636291985,352.685,0.223097113,-0.068040508,-0.02489019,729377,36.47058824,5.826666667,19.12592785,0.503018109,57.79382017,91.31627057,33158.15812,0.597548883,0.57,20.54,-0.195405368,19.614,29.42878129,40.09584672,19.6871594,20.882,0.679,19.95012469,-0.4494,43.78773435,1.002611846,0.80156658,19.98,19.68,20.04,19.56,2.619414484,2.465331279,37942,66038,0.12,0.29,0.41,85285,267589,0.03
1991/4/5,63774,-2264,73.42525459,0.480850577,-0.970739651,334.252,0.185639229,-0.055032238,-0.006965174,755429,45.07042254,1.248264463,19.16249074,-0.448877805,57.18802061,90.56261343,33132.08004,0.417236263,0.33,20.73333333,-0.159165834,19.68,38.60346626,55.30199305,19.72913488,20.92288571,0.634,20.88607595,-0.4608,60.15037594,0.867514529,0.787709497,19.96,19.93,20.09,19.82,-0.1001001,1.351351351,26052,63774,0.19,0.43,0.6,52104,264883,0.16
1991/4/8,64927,1153,66.20879624,-3.1087048,-2.397436921,348.046,0.143738977,-0.033709131,0.033973412,788132,20.42253521,5.708897338,19.2181413,-0.878477306,64.91177195,93.55135882,33705.52944,0.302877335,0.68,21.42666667,-0.101038954,19.884,57.7440407,66.06696178,19.81849874,21.02207143,0.8845,25.7287706,-0.4118,129.3210711,2.523977789,0.776798825,20.31,20.15,20.47,20.13,1.753507014,1.703406814,32703,64927,0.26,0.53,0.73,79455,268109,-0.09
1991/4/9,66647,1720,64.83761293,-1.532574561,-5.797300172,335.44,0.137614679,-0.00949449,0.024679171,758324,23.94366197,0.445714286,19.31828999,0.7960199,62.96443331,94.89461358,33632.14687,0.03530513,0.97,21.39333333,-0.058335113,19.996,73.17972507,71.95161793,19.88642201,21.05084286,0.725,17.14285714,-0.326,102.5210084,2.370626132,0.75911252,20.26,20.35,20.44,20.16,-0.246184146,1.378631216,29808,66647,0.21,0.45,0.62,64768,273547,0.3
1991/4/10,63320,-3327,72.87721725,3.15874005,6.43388731,349.804,0.180860404,0.029515991,0.077909739,806721,3.608247423,11.9043257,19.41042679,7.288481142,76.39235925,100.4293893,35519.29544,0.278734853,1.35,22.73333333,0.038807042,20.312,84.34684272,80.09832948,20.06543401,21.12655714,1.431,24.3537415,-0.1988,193.1752056,5.938600906,0.807749627,21.05,20.75,21.12,20.7,3.899308983,2.073050346,48397,63320,0.32,0.64,0.86,122491,272905,-0.61
1991/4/11,59706,-3614,82.01067522,4.198129133,14.08312095,366.05,0.181818182,0.071920594,0.060315941,760656,26.29310345,-1.357714286,19.58138411,5.718623482,70.20595845,95.60640732,35169.15767,0.718496388,1.42,22.98,0.10170979,20.494,86.50680851,77.96785184,20.19229032,21.15684286,1.2015,25.41666667,-0.0316,173.5617462,4.576363105,0.837801609,20.89,21.5,21.5,20.85,-0.760095012,3.087885986,46065,59706,0.41,0.72,0.95,101021,270386,0.28
1991/4/12,59329,-377,77.47183237,2.260679656,13.11664451,389.03,0.225339367,0.12421588,0.101955307,798198,0.862068966,1.459439252,19.81161802,10.66460587,78.06592542,102.4320458,36229.46308,1.091254353,1.5,23.49333333,0.196899011,20.798,87.86286017,85.0245449,20.3903995,21.26132857,1.764,24.79674797,0.1432,162.0520753,6.763865303,0.828418231,21.48,21.2,21.5,21.03,2.824317855,2.249880326,37542,59329,0.51,0.95,1.23,93238,275422,0.51
1991/4/15,63087,3758,68.49696526,2.025769891,11.06762001,395.844,0.25840708,0.186494727,0.100867184,834308,1.444043321,7.33010101,20.01422386,11.61487519,82.17788036,101.7177344,36952.33552,1.63382307,1.95,24.22666667,0.303535592,21.118,88.26117772,89.4995674,20.62418419,21.43471429,2.1705,30.07915567,0.3978,156.5106924,7.785020293,0.826086957,21.91,21.4,21.95,21.25,2.001862197,3.258845438,36110,63087,0.48,0.92,1.21,102135,286529,-0.11
1991/4/16,60738,-2349,68.61894585,1.100053312,8.887813116,407.324,0.268629255,0.24499921,0.100277264,798760,11.19133574,1.444881356,20.28523252,10.23942944,72.00655352,101.4058107,36514.27254,2.000487924,1.33,24.18666667,0.362085213,21.394,91.6830947,88.67614117,20.78046355,21.57705714,1.905,30.92643052,0.5858,123.7693521,5.58672847,0.804878049,21.64,21.75,21.86,21.55,-1.232314012,1.414879051,35548,60738,0.4,0.79,1.05,93828,293609,0.01
1991/4/17,67332,6594,67.18960171,3.641131416,7.146507854,381.796,0.267889908,0.290159382,0.061971831,834393,23.46570397,-5.490382979,20.51829996,10.41990669,60.66093506,100.756859,35954.41949,2.364930895,1.04,23.44666667,0.37670859,21.444,90.09708237,82.2786168,20.86039223,21.72015714,1.5925,31.26721763,0.7656,74.93088112,3.085299456,0.823170732,21.71,21.7,21.89,21.56,0.323475046,1.524953789,26166,50194,0.41,0.8,1.06,89852,287914,-0.26
1991/4/18,72504,5172,72.2748172,4.318371681,13.16108056,379.636,0.257268722,0.312942205,0.037608486,789408,43.68231047,-8.838554217,20.6,5.279187817,46.25591716,100.3872217,34771.71526,2.576254221,-0.31,22.23666667,0.339200311,21.414,81.06762685,66.02457238,20.84187035,21.8042,1.0805,30.42895442,0.84,23.11468095,-0.044178481,0.777439024,21.08,21.34,21.45,20.95,-2.901888531,2.303086135,30538,44137,0.34,0.63,0.8,106114,291181,-0.04
1991/4/19,75877,3373,60.64544867,2.490954787,13.44279901,383.79,0.259358289,0.323045914,0.029622551,829027,36.82310469,-0.53452514,20.63,7.498715973,50.99398138,97.39413681,35134.66657,3.055730454,0.04,22.12666667,0.321104648,21.304,65.66762454,58.35530151,20.85542876,21.92837143,1.258,30.77975376,0.9482,19.41951567,0.283489719,0.801829268,21.13,21.17,21.23,20.88,0.237191651,1.660341556,26500,40203,0.2,0.47,0.61,89249,293945,0.34
1991/4/22,79718,3841,64.93063328,2.06078041,21.12696247,409.904,0.266483516,0.33071747,0.049718574,878194,24.41860465,6.452590529,20.8022,6.706706707,59.73712019,100.4712535,36050.82184,3.291204209,-0.16,22.74666667,0.334378932,21.186,51.76808092,56.68131212,20.92690126,22.05102857,1.621,37.92633015,1.0472,59.010282,1.60848326,0.791666667,21.62,21.28,21.87,21.2,2.318977757,3.170847137,33678,35843,0.3,0.63,0.82,105198,293980,-0.82
1991/4/23,79049,-669,97.15206925,6.278743607,41.21208242,473.008,0.274787535,0.327194547,-0.00807601,811094,44.76987448,-5.78820339,21.7,4.609218437,48.11537944,95.25547445,34666.01884,3.37662812,-1.03,22.16333333,0.305868712,21.034,43.66380243,44.70112166,20.91968568,22.15778571,1.131,37.59689922,1.13,35.02170077,-0.850777571,0.797191888,20.88,21.7,21.7,20.86,-3.422756707,3.885291397,67100,79049,0.19,0.37,0.51,114918,285290,0.18
1991/4/24,89044,9995,110.4494229,9.994563098,51.48729512,523.428,0.291291291,0.317038366,0.002387775,871937,47.41784038,-6.294311927,21.678,3.101920236,49.71617198,93.19092123,34840.85505,3.263476872,-0.7,21.68666667,0.284832286,20.962,38.46851886,38.1958095,20.92281096,22.23047143,1.1275,34.49612403,1.1496,-8.44498579,-0.813136496,0.754716981,20.94,20.76,21.2,20.63,0.287356322,2.729885057,60843,89044,0.19,0.39,0.54,96133,270778,0.07
1991/4/25,88499,-545,110.7325116,12.49081181,44.33029885,518.488,0.296032553,0.306149768,-0.015363128,914452,43.95604396,3.169924812,21.65704,4.392892399,55.48458238,92.23724379,35267.22324,3.371568447,-0.15,21.55333333,0.28185694,21.044,33.66852886,39.04411991,20.95776312,22.32057143,1.269,33.84030418,1.2112,5.049412104,-0.169138182,0.748681898,21.15,21.08,21.25,20.83,1.00286533,2.005730659,42515,88499,0.22,0.42,0.58,66569,271064,0.25
1991/4/26,92564,4065,114.6583484,10.78461119,30.83247786,505.764,0.274633124,0.29670434,-0.028753994,947709,37.4301676,2.561576355,21.6364992,1.09263658,58.98022032,94.32624113,35471.63979,3.235811583,0.54,21.73333333,0.286684155,21.114,33.98001176,44.01883127,21.00733802,22.39401429,1.377,30.25641026,1.2168,13.28480437,0.353690167,0.775043937,21.28,21.03,21.32,20.9,0.61465721,1.985815603,33257,92564,0.24,0.47,0.64,54706,275615,-0.14
1991/4/29,89044,-3520,116.6945852,8.303419416,20.37974087,475.132,0.301843318,0.287259956,-0.017560074,913858,51.11111111,0.875539033,21.61636922,1.771182384,58.13739141,95.25089606,35439.82494,3.236848699,0.33,22.00666667,0.285603663,21.102,40.14109347,49.34588751,21.0462091,22.46972857,1.2725,32.31939163,1.173,36.13667619,0.113801358,0.798679868,21.26,21.4,21.51,21.14,-0.093984962,1.738721805,33851,89044,0.23,0.47,0.64,58811,270764,-0.28
1991/4/30,87728,-1316,119.5054407,6.780276251,10.93853963,406.078,0.29738933,0.27200691,-0.015962441,881285,73.33333333,-8.1664,21.59664183,-2.420856611,46.2427971,110.6652587,34980.18713,2.882913948,-0.36,21.48666667,0.257570757,21.118,46.81096681,43.80634925,21.03294616,22.46291429,0.848,25.4076087,1.0646,-47.83599089,-1.097086233,0.732984293,20.96,21.24,21.24,20.93,-1.411100659,1.458137347,32573,87728,0.23,0.39,0.54,60739,269893,0.4
1991/5/2,82827,-3340,113.3587136,7.517266468,10.92309406,379.79,0.313772455,0.244276403,0.011336797,893101,57.77777778,1.066666667,21.56648282,-3.377453218,53.1773579,108.286445,35515.61031,1.895276696,0.29,21.82666667,0.245126913,21.184,48.72280137,49.16834629,21.08228689,22.4667,0.855,24.24677188,1.021,7.564012215,0.33967928,0.747008547,21.17,21.25,21.37,21.1,-0.376470588,1.270588235,36931,82827,0.26,0.46,0.61,57624,266808,0.23
1991/5/3,84969,2142,125.0478901,7.687466609,-1.395994496,353.8383333,0.324659232,0.233385294,0.002339729,920045,42.96296296,2.668387097,21.55195316,-1.247689464,60.28992491,115.5135135,35770.1592,1.565190979,0.43,21.98,0.249920837,21.202,52.15330879,55.83185703,21.12655045,22.42581429,1.0205,19.23664122,1.0076,52.67869632,1.259624877,0.743589744,21.37,21.14,21.39,21.11,0.944733113,1.322626358,26944,84969,0.23,0.45,0.6,51458,270465,0.23
1991/5/6,83676,-1293,126.2540781,7.596024119,-3.486949982,359.08,0.317961165,0.229730227,0.036900369,956447,14.28571429,5.341158301,20.84,1.784037559,69.03799847,121.0496929,36298.21816,1.556981906,0.53,22.5,0.275558004,21.286,59.60728783,69.93151839,21.21169653,22.42884286,1.3085,23.71601208,0.9682,172.1903079,2.348636846,0.735915493,21.68,21.45,21.7,21.27,1.450631727,2.012166589,36402,83676,0.22,0.45,0.64,62058,270066,-0.05
1991/5/7,81629,-2047,125.1955078,6.452987088,-4.536593739,364.4783333,0.329974811,0.228911133,0.031900139,919357,9.649122807,0.846255924,20.8572,4.291224687,66.21470687,120.5685619,36212.67849,1.403622075,0.35,22.61666667,0.288515238,21.42,72.28099004,75.92504157,21.27605091,22.45382857,1.1975,25.23510972,0.9694,171.9106247,1.832162894,0.72972973,21.63,21.68,21.74,21.5,-0.230627306,1.10701107,37090,81629,0.22,0.45,0.63,67778,270961,0.18
1991/5/8,79234,-2395,92.14664998,4.994882983,-5.497122679,348.438,0.332909784,0.23161456,0.02892562,956209,1.666666667,1.65376,20.892512,4.061156235,70.55032089,118.5628743,36468.24021,1.205283849,0.52,22.77666667,0.307344805,21.526,84.10204584,83.25558327,21.35358154,22.53257143,1.2845,28.06722689,0.9852,164.1663661,2.353632269,0.703773585,21.78,21.6,21.8,21.53,0.693481276,1.248266297,36852,79234,0.12,0.31,0.47,70523,269787,0.03
1991/5/9,78093,-1141,73.3575212,4.113130335,6.151319007,379.214,0.3203125,0.238003405,0.029639763,1008528,12.16216216,2.91456,20.94696128,2.861163227,74.48021757,116.2778367,36828.56391,1.167046682,0.97,23.27666667,0.330560623,21.678,90.09076994,84.11264606,21.44226131,22.60828571,1.3755,33.33333333,1.0018,190.3189646,2.63650546,0.702651515,21.93,21.9,22.11,21.82,0.688705234,1.331496786,52319,78093,0.1,0.25,0.37,110837,269063,-0.33
1991/5/10,75002,-3091,85.86503145,0.512665478,15.85045345,431.576,0.310214376,0.233756281,0.000470146,955403,56.75675676,-10.60597183,21.04000438,1.867816092,43.69400171,111.0125261,35229.7267,1.062175467,0.1,22.11,0.292333008,21.658,85.91298089,67.36118661,21.41575957,22.6045,0.6285,23.73158756,0.9586,13.51432881,-0.580376271,0.61023622,21.27,21.6,21.65,21.19,-3.009575923,2.097583219,53125,75002,0.06,0.09,0.13,118777,268899,-0.24
1991/5/13,68907,-6095,84.25131149,-3.481207287,14.72207782,443.594,0.244416873,0.216250764,-0.002385496,912992,81.08108108,-9.766956522,22.11,-0.143266476,34.38970358,107.8947368,34511.91005,0.798651619,-0.46,21.27,0.230333219,21.504,68.27267585,46.74472808,21.3379504,22.60677143,0.186,21.73913043,0.893,-77.35301353,-2.171624625,0.519230769,20.91,21.15,21.36,20.88,-1.692524683,2.256699577,42411,68907,-0.05,-0.07,-0.06,88611,267957,-0.31
1991/5/14,67147,-1760,86.59031841,-4.249769248,19.41782823,468.646,0.255181347,0.188165778,-0.024,863376,92.56756757,-6.173658537,22.0854,-1.938534279,30.68681018,102.4197531,34108.52794,0.511818715,-0.94,20.98333333,0.165571752,21.326,43.28900751,33.64062953,21.24595803,22.59162857,-0.0825,22.32142857,0.8612,-141.6786571,-2.762258254,0.320610687,20.74,21.05,21.05,20.63,-0.81300813,2.008608321,49616,67147,-0.13,-0.16,-0.17,107894,268761,0.17
1991/5/15,59019,-8128,83.32901879,-3.731348491,14.07828421,472.118,0.211928934,0.157974769,-0.011809164,901964,79.33333333,-0.404210526,22.027184,-1.691729323,39.02833864,102.3984337,34443.42861,0.260312435,-0.71,21.06333333,0.127304827,21.154,22.84558574,29.31597524,21.19581064,22.57421429,0.0345,21.62162162,0.8184,-121.2648365,-1.787879973,0.328244275,20.92,20.75,20.98,20.61,0.867888139,1.783992285,38588,59019,-0.08,-0.19,-0.22,97002,262193,-0.11
1991/5/16,54070,-4949,92.16720856,-4.707617658,1.466068419,423.926,0.220899471,0.127365652,-0.022461394,873741,81.33333333,0.510939227,21.94215296,-1.740357479,38.11104042,105.8793715,34402.95586,0.261888851,-0.89,21.16333333,0.093479689,20.946,14.13102078,25.76620572,21.14876285,22.54468571,-0.0845,21.66666667,0.7672,-95.12051734,-1.901854896,0.272727273,20.89,21,21.02,20.75,-0.143403442,1.290630975,28223,54070,-0.1,-0.32,-0.46,84465,263311,0.33
1991/5/17,60203,6133,84.85772996,-5.19149378,-5.144597153,382.364,0.151979566,0.10354299,-0.021678967,906085,60,3.712606635,21.86222378,1.192748092,52.42397306,109.2173018,34898.41206,0.188469065,-0.72,21.63666667,0.091440282,20.934,17.74555658,30.51080381,21.15818395,22.5409,0.176,22.44897959,0.7154,-32.71832718,-0.383561644,0.182926829,21.18,20.85,21.25,20.8,1.388224031,2.154140737,28267,46463,-0.03,-0.16,-0.27,99059,261711,0.06
1991/5/20,63774,3571,96.11861018,-5.736362661,-15.22868446,349.786,0.167134831,0.08634291,-0.015718909,879963,54.66666667,1.241263158,21.78709036,0.566839868,55.51066052,110.2537545,34996.93917,0.269631003,0.02,21.93666667,0.095182168,21.01,25.56656657,35.45164699,21.17846334,22.56588571,0.1855,24.7582205,0.6368,-0.544323484,-0.054768797,0.283746556,21.37,21.31,21.4,21.21,0.89707271,0.89707271,22100,44871,0.08,0,-0.09,68537,267862,-0.03
1991/5/21,67953,4179,115.3985381,-0.632110455,4.350206508,371.258,0.16550765,0.069953346,-0.033057851,819611,70,-5.323410853,21.71646493,-1.450631727,45.35804558,110.9004739,34344.94481,0.302196726,0.15,21.78333333,0.07868157,21.074,33.18518519,33.63443132,21.16023821,22.5515,-0.113,25.29411765,0.5384,-20.47743056,-1.014453018,0.440104167,21.4,21.43,21.74,21.1,0.140383715,2.994852597,40050,38751,0.34,0.21,0.12,139130,266464,-0.08
1991/5/22,71082,3129,114.015222,0.141727603,6.218566023,381.136,0.174231332,0.05087833,-0.050159599,776084,85.33333333,-6.314893617,21.65847704,-3.920664207,37.19476714,105.8434959,33869.57871,0.116082927,0.09,21.05,0.046509517,21.056,35.09116809,29.47423627,21.10943233,22.52575714,-0.4115,24.9034749,0.4204,-97.07988981,-1.768450837,0.4375,20.83,20.91,20.95,20.71,-2.663551402,1.121495327,43527,71082,-0.08,-0.19,-0.31,78747,266537,0.05
1991/5/23,75775,4693,115.6843945,-0.884570566,-3.815836819,383.094,0.180576631,0.034491085,-0.011753644,805286,72.66666667,1.384615385,21.58259888,-2.820157189,46.7033761,102.7872861,34135.94357,-0.073029197,0.1,21.39,0.035930164,21.082,34.17106404,34.50456331,21.09567351,22.49925714,-0.258,27.18446602,0.318,-50.83503363,-0.634232815,0.382857143,21.02,20.97,21.08,20.9,0.912145943,0.864138262,29202,75775,-0.02,-0.11,-0.2,56956,247235,0.11
1991/5/24,74753,-1022,117.5425067,-2.59573496,-16.35337937,364.978,0.183359014,0.023579093,0.01321378,828572,61.33333333,2.646616541,21.51279097,-2.708907254,54.15557228,107.0742799,34324.26992,-0.388169045,0.3,21.68333333,0.04079329,21.078,35.66319832,44.01753496,21.11018528,22.46215714,-0.14,25,0.282,-12.94049682,0.402748164,0.277591973,21.19,21.08,21.22,21.03,0.808753568,0.903901047,23286,74753,-0.03,-0.09,-0.15,41073,247321,0.08
1991/5/28,73462,-1291,121.4014265,-11.51633382,-26.79078872,295.7425,0.189189189,0.019002159,0.027660572,850854,52,2.451320755,21.44856769,0.282087447,59.72128231,109.8352214,34471.48465,-0.69963283,0.04,22.02333333,0.055306642,21.086,45.59457451,55.43197983,21.14400293,22.43944286,0.0105,28.01635992,0.2858,37.06331878,1.306103063,0.357594937,21.33,21.25,21.4,21.22,0.660689004,0.849457291,22282,73462,-0.01,-0.04,-0.08,41047,247596,-0.18
1991/5/29,72293,-1169,120.9557134,-13.24494549,-29.51684119,258.7575,0.2,0.014690506,0.009000474,822121,51.92307692,-3.255384615,21.38948227,0.956480153,48.59601262,111.1052632,34175.12928,-0.725057121,0.05,21.73666667,0.04849737,21.096,56.07966029,53.21481582,21.13877171,22.38871429,-0.1595,27.01030928,0.2806,10.66359801,0.324752475,0.295138889,21.11,21.29,21.31,21.1,-1.031411158,0.984528833,28733,72293,-0.04,-0.09,-0.14,50283,246968,0.22
1991/5/30,70919,-1374,119.821479,-14.26070561,-27.16332856,270.6,0.199329983,0.014379475,0.020168856,856060,22.82608696,1.807719298,21.35032369,2.796528447,57.63580133,107.2434608,34512.75079,-0.642064827,0.49,21.81666667,0.059361929,21.194,64.15400024,60.27329185,21.16665299,22.34252857,0.0955,21.10655738,0.2918,52.74928775,1.158514887,0.298611111,21.32,21.1,21.34,20.98,0.994789199,1.705352913,33939,70919,-0.1,-0.19,-0.24,73733,244928,-0.19
